candidate	source_system	seed	model	iptm	min_incident_iptm	contact_pair_pae_median	full_connected	has_clash	cif_path	summary_path
OVA-C4-IPTM80-21F	ova_body_c4_01	1	seed-1_sample-4	0.84	0.8	2.55	1	0.0	experiments/e126_c4_iptm80_continue_af3_seed1/out_s0/ova_body_c4_01/seed-1_sample-4/ova_body_c4_01_seed-1_sample-4_model.cif	experiments/e126_c4_iptm80_continue_af3_seed1/out_s0/ova_body_c4_01/seed-1_sample-4/ova_body_c4_01_seed-1_sample-4_summary_confidences.json
OVA-C4-IPTM80-21F	ova_body_c4_01	2	seed-2_sample-0	0.82	0.79	2.58	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s1/ova_body_c4_02/seed-2_sample-0/ova_body_c4_02_seed-2_sample-0_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s1/ova_body_c4_02/seed-2_sample-0/ova_body_c4_02_seed-2_sample-0_summary_confidences.json
OVA-C4-IPTM80-21F	ova_body_c4_01	2	seed-2_sample-1	0.82	0.78	2.715	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s1/ova_body_c4_02/seed-2_sample-1/ova_body_c4_02_seed-2_sample-1_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s1/ova_body_c4_02/seed-2_sample-1/ova_body_c4_02_seed-2_sample-1_summary_confidences.json
OVA-C4-IPTM80-21F	ova_body_c4_01	2	seed-2_sample-2	0.83	0.8	2.54	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s1/ova_body_c4_02/seed-2_sample-2/ova_body_c4_02_seed-2_sample-2_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s1/ova_body_c4_02/seed-2_sample-2/ova_body_c4_02_seed-2_sample-2_summary_confidences.json
OVA-C4-IPTM80-21F	ova_body_c4_01	2	seed-2_sample-3	0.83	0.8	2.53	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s1/ova_body_c4_02/seed-2_sample-3/ova_body_c4_02_seed-2_sample-3_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s1/ova_body_c4_02/seed-2_sample-3/ova_body_c4_02_seed-2_sample-3_summary_confidences.json
OVA-C4-IPTM80-21F	ova_body_c4_01	2	seed-2_sample-4	0.83	0.79	2.55	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s1/ova_body_c4_02/seed-2_sample-4/ova_body_c4_02_seed-2_sample-4_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s1/ova_body_c4_02/seed-2_sample-4/ova_body_c4_02_seed-2_sample-4_summary_confidences.json
OVA-C4-IPTM80-21F	ova_body_c4_01	3	seed-3_sample-0	0.82	0.78	2.95	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s1/ova_body_c4_02/seed-3_sample-0/ova_body_c4_02_seed-3_sample-0_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s1/ova_body_c4_02/seed-3_sample-0/ova_body_c4_02_seed-3_sample-0_summary_confidences.json
OVA-C4-IPTM80-21F	ova_body_c4_01	3	seed-3_sample-1	0.83	0.79	2.705	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s1/ova_body_c4_02/seed-3_sample-1/ova_body_c4_02_seed-3_sample-1_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s1/ova_body_c4_02/seed-3_sample-1/ova_body_c4_02_seed-3_sample-1_summary_confidences.json
OVA-C4-IPTM80-21F	ova_body_c4_01	3	seed-3_sample-2	0.81	0.78	2.96	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s1/ova_body_c4_02/seed-3_sample-2/ova_body_c4_02_seed-3_sample-2_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s1/ova_body_c4_02/seed-3_sample-2/ova_body_c4_02_seed-3_sample-2_summary_confidences.json
OVA-C4-IPTM80-21F	ova_body_c4_01	3	seed-3_sample-3	0.82	0.78	2.87	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s1/ova_body_c4_02/seed-3_sample-3/ova_body_c4_02_seed-3_sample-3_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s1/ova_body_c4_02/seed-3_sample-3/ova_body_c4_02_seed-3_sample-3_summary_confidences.json
OVA-C4-IPTM80-21F	ova_body_c4_01	3	seed-3_sample-4	0.81	0.78	2.9050000000000002	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s1/ova_body_c4_02/seed-3_sample-4/ova_body_c4_02_seed-3_sample-4_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s1/ova_body_c4_02/seed-3_sample-4/ova_body_c4_02_seed-3_sample-4_summary_confidences.json
OVA-C4-IPTM80-21F	ova_body_c4_01	4	seed-4_sample-0	0.82	0.78	2.625	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s1/ova_body_c4_02/seed-4_sample-0/ova_body_c4_02_seed-4_sample-0_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s1/ova_body_c4_02/seed-4_sample-0/ova_body_c4_02_seed-4_sample-0_summary_confidences.json
OVA-C4-IPTM80-21F	ova_body_c4_01	4	seed-4_sample-1	0.83	0.8	2.5949999999999998	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s1/ova_body_c4_02/seed-4_sample-1/ova_body_c4_02_seed-4_sample-1_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s1/ova_body_c4_02/seed-4_sample-1/ova_body_c4_02_seed-4_sample-1_summary_confidences.json
OVA-C4-IPTM80-21F	ova_body_c4_01	4	seed-4_sample-2	0.82	0.79	2.59	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s1/ova_body_c4_02/seed-4_sample-2/ova_body_c4_02_seed-4_sample-2_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s1/ova_body_c4_02/seed-4_sample-2/ova_body_c4_02_seed-4_sample-2_summary_confidences.json
OVA-C4-IPTM80-21F	ova_body_c4_01	4	seed-4_sample-3	0.82	0.78	2.64	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s1/ova_body_c4_02/seed-4_sample-3/ova_body_c4_02_seed-4_sample-3_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s1/ova_body_c4_02/seed-4_sample-3/ova_body_c4_02_seed-4_sample-3_summary_confidences.json
OVA-C4-IPTM80-21F	ova_body_c4_01	4	seed-4_sample-4	0.82	0.78	2.6	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s1/ova_body_c4_02/seed-4_sample-4/ova_body_c4_02_seed-4_sample-4_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s1/ova_body_c4_02/seed-4_sample-4/ova_body_c4_02_seed-4_sample-4_summary_confidences.json
OVA-C4-IPTM80-21F	ova_body_c4_01	5	seed-5_sample-0	0.82	0.79	2.715	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s1/ova_body_c4_02/seed-5_sample-0/ova_body_c4_02_seed-5_sample-0_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s1/ova_body_c4_02/seed-5_sample-0/ova_body_c4_02_seed-5_sample-0_summary_confidences.json
OVA-C4-IPTM80-21F	ova_body_c4_01	5	seed-5_sample-1	0.81	0.77	2.75	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s1/ova_body_c4_02/seed-5_sample-1/ova_body_c4_02_seed-5_sample-1_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s1/ova_body_c4_02/seed-5_sample-1/ova_body_c4_02_seed-5_sample-1_summary_confidences.json
OVA-C4-IPTM80-21F	ova_body_c4_01	5	seed-5_sample-2	0.83	0.8	2.625	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s1/ova_body_c4_02/seed-5_sample-2/ova_body_c4_02_seed-5_sample-2_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s1/ova_body_c4_02/seed-5_sample-2/ova_body_c4_02_seed-5_sample-2_summary_confidences.json
OVA-C4-IPTM80-21F	ova_body_c4_01	5	seed-5_sample-3	0.82	0.78	2.685	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s1/ova_body_c4_02/seed-5_sample-3/ova_body_c4_02_seed-5_sample-3_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s1/ova_body_c4_02/seed-5_sample-3/ova_body_c4_02_seed-5_sample-3_summary_confidences.json
OVA-C4-IPTM80-21F	ova_body_c4_01	5	seed-5_sample-4	0.81	0.77	2.81	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s1/ova_body_c4_02/seed-5_sample-4/ova_body_c4_02_seed-5_sample-4_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s1/ova_body_c4_02/seed-5_sample-4/ova_body_c4_02_seed-5_sample-4_summary_confidences.json
OVA-C4-IPTM80-19G	ova_body_c4_38	1	seed-1_sample-0	0.81	0.77	2.835	1	0.0	experiments/e117_c4_iptm80_af2traj_af3/out_s5/ova_body_c4_38/seed-1_sample-0/ova_body_c4_38_seed-1_sample-0_model.cif	experiments/e117_c4_iptm80_af2traj_af3/out_s5/ova_body_c4_38/seed-1_sample-0/ova_body_c4_38_seed-1_sample-0_summary_confidences.json
OVA-C4-IPTM80-19G	ova_body_c4_38	1	seed-1_sample-1	0.82	0.79	2.6550000000000002	1	0.0	experiments/e117_c4_iptm80_af2traj_af3/out_s5/ova_body_c4_38/seed-1_sample-1/ova_body_c4_38_seed-1_sample-1_model.cif	experiments/e117_c4_iptm80_af2traj_af3/out_s5/ova_body_c4_38/seed-1_sample-1/ova_body_c4_38_seed-1_sample-1_summary_confidences.json
OVA-C4-IPTM80-19G	ova_body_c4_38	1	seed-1_sample-2	0.82	0.78	2.73	1	0.0	experiments/e117_c4_iptm80_af2traj_af3/out_s5/ova_body_c4_38/seed-1_sample-2/ova_body_c4_38_seed-1_sample-2_model.cif	experiments/e117_c4_iptm80_af2traj_af3/out_s5/ova_body_c4_38/seed-1_sample-2/ova_body_c4_38_seed-1_sample-2_summary_confidences.json
OVA-C4-IPTM80-19G	ova_body_c4_38	1	seed-1_sample-3	0.82	0.78	2.705	1	0.0	experiments/e117_c4_iptm80_af2traj_af3/out_s5/ova_body_c4_38/seed-1_sample-3/ova_body_c4_38_seed-1_sample-3_model.cif	experiments/e117_c4_iptm80_af2traj_af3/out_s5/ova_body_c4_38/seed-1_sample-3/ova_body_c4_38_seed-1_sample-3_summary_confidences.json
OVA-C4-IPTM80-19G	ova_body_c4_38	1	seed-1_sample-4	0.82	0.78	2.7199999999999998	1	0.0	experiments/e117_c4_iptm80_af2traj_af3/out_s5/ova_body_c4_38/seed-1_sample-4/ova_body_c4_38_seed-1_sample-4_model.cif	experiments/e117_c4_iptm80_af2traj_af3/out_s5/ova_body_c4_38/seed-1_sample-4/ova_body_c4_38_seed-1_sample-4_summary_confidences.json
OVA-C4-IPTM80-19G	ova_body_c4_38	2	seed-2_sample-0	0.81	0.78	2.79	1	0.0	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s2/ova_body_c4_03/seed-2_sample-0/ova_body_c4_03_seed-2_sample-0_model.cif	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s2/ova_body_c4_03/seed-2_sample-0/ova_body_c4_03_seed-2_sample-0_summary_confidences.json
OVA-C4-IPTM80-19G	ova_body_c4_38	2	seed-2_sample-1	0.81	0.77	2.815	1	0.0	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s2/ova_body_c4_03/seed-2_sample-1/ova_body_c4_03_seed-2_sample-1_model.cif	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s2/ova_body_c4_03/seed-2_sample-1/ova_body_c4_03_seed-2_sample-1_summary_confidences.json
OVA-C4-IPTM80-19G	ova_body_c4_38	2	seed-2_sample-2	0.81	0.77	2.825	1	0.0	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s2/ova_body_c4_03/seed-2_sample-2/ova_body_c4_03_seed-2_sample-2_model.cif	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s2/ova_body_c4_03/seed-2_sample-2/ova_body_c4_03_seed-2_sample-2_summary_confidences.json
OVA-C4-IPTM80-19G	ova_body_c4_38	2	seed-2_sample-3	0.82	0.78	2.7	1	0.0	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s2/ova_body_c4_03/seed-2_sample-3/ova_body_c4_03_seed-2_sample-3_model.cif	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s2/ova_body_c4_03/seed-2_sample-3/ova_body_c4_03_seed-2_sample-3_summary_confidences.json
OVA-C4-IPTM80-19G	ova_body_c4_38	2	seed-2_sample-4	0.81	0.77	2.8449999999999998	1	0.0	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s2/ova_body_c4_03/seed-2_sample-4/ova_body_c4_03_seed-2_sample-4_model.cif	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s2/ova_body_c4_03/seed-2_sample-4/ova_body_c4_03_seed-2_sample-4_summary_confidences.json
OVA-C4-IPTM80-19G	ova_body_c4_38	3	seed-3_sample-0	0.82	0.78	2.675	1	0.0	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s2/ova_body_c4_03/seed-3_sample-0/ova_body_c4_03_seed-3_sample-0_model.cif	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s2/ova_body_c4_03/seed-3_sample-0/ova_body_c4_03_seed-3_sample-0_summary_confidences.json
OVA-C4-IPTM80-19G	ova_body_c4_38	3	seed-3_sample-1	0.82	0.78	2.75	1	0.0	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s2/ova_body_c4_03/seed-3_sample-1/ova_body_c4_03_seed-3_sample-1_model.cif	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s2/ova_body_c4_03/seed-3_sample-1/ova_body_c4_03_seed-3_sample-1_summary_confidences.json
OVA-C4-IPTM80-19G	ova_body_c4_38	3	seed-3_sample-2	0.81	0.77	2.755	1	0.0	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s2/ova_body_c4_03/seed-3_sample-2/ova_body_c4_03_seed-3_sample-2_model.cif	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s2/ova_body_c4_03/seed-3_sample-2/ova_body_c4_03_seed-3_sample-2_summary_confidences.json
OVA-C4-IPTM80-19G	ova_body_c4_38	3	seed-3_sample-3	0.82	0.78	2.635	1	0.0	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s2/ova_body_c4_03/seed-3_sample-3/ova_body_c4_03_seed-3_sample-3_model.cif	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s2/ova_body_c4_03/seed-3_sample-3/ova_body_c4_03_seed-3_sample-3_summary_confidences.json
OVA-C4-IPTM80-19G	ova_body_c4_38	3	seed-3_sample-4	0.81	0.77	2.815	1	0.0	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s2/ova_body_c4_03/seed-3_sample-4/ova_body_c4_03_seed-3_sample-4_model.cif	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s2/ova_body_c4_03/seed-3_sample-4/ova_body_c4_03_seed-3_sample-4_summary_confidences.json
OVA-C4-IPTM80-19G	ova_body_c4_38	4	seed-4_sample-0	0.82	0.78	2.75	1	0.0	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s2/ova_body_c4_03/seed-4_sample-0/ova_body_c4_03_seed-4_sample-0_model.cif	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s2/ova_body_c4_03/seed-4_sample-0/ova_body_c4_03_seed-4_sample-0_summary_confidences.json
OVA-C4-IPTM80-19G	ova_body_c4_38	4	seed-4_sample-1	0.83	0.79	2.605	1	0.0	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s2/ova_body_c4_03/seed-4_sample-1/ova_body_c4_03_seed-4_sample-1_model.cif	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s2/ova_body_c4_03/seed-4_sample-1/ova_body_c4_03_seed-4_sample-1_summary_confidences.json
OVA-C4-IPTM80-19G	ova_body_c4_38	4	seed-4_sample-2	0.82	0.78	2.79	1	0.0	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s2/ova_body_c4_03/seed-4_sample-2/ova_body_c4_03_seed-4_sample-2_model.cif	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s2/ova_body_c4_03/seed-4_sample-2/ova_body_c4_03_seed-4_sample-2_summary_confidences.json
OVA-C4-IPTM80-19G	ova_body_c4_38	4	seed-4_sample-3	0.81	0.77	2.8600000000000003	1	0.0	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s2/ova_body_c4_03/seed-4_sample-3/ova_body_c4_03_seed-4_sample-3_model.cif	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s2/ova_body_c4_03/seed-4_sample-3/ova_body_c4_03_seed-4_sample-3_summary_confidences.json
OVA-C4-IPTM80-19G	ova_body_c4_38	4	seed-4_sample-4	0.8	0.76	2.975	1	0.0	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s2/ova_body_c4_03/seed-4_sample-4/ova_body_c4_03_seed-4_sample-4_model.cif	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s2/ova_body_c4_03/seed-4_sample-4/ova_body_c4_03_seed-4_sample-4_summary_confidences.json
OVA-C4-IPTM80-19G	ova_body_c4_38	5	seed-5_sample-0	0.82	0.78	2.54	1	0.0	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s2/ova_body_c4_03/seed-5_sample-0/ova_body_c4_03_seed-5_sample-0_model.cif	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s2/ova_body_c4_03/seed-5_sample-0/ova_body_c4_03_seed-5_sample-0_summary_confidences.json
OVA-C4-IPTM80-19G	ova_body_c4_38	5	seed-5_sample-1	0.82	0.78	2.565	1	0.0	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s2/ova_body_c4_03/seed-5_sample-1/ova_body_c4_03_seed-5_sample-1_model.cif	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s2/ova_body_c4_03/seed-5_sample-1/ova_body_c4_03_seed-5_sample-1_summary_confidences.json
OVA-C4-IPTM80-19G	ova_body_c4_38	5	seed-5_sample-2	0.82	0.79	2.495	1	0.0	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s2/ova_body_c4_03/seed-5_sample-2/ova_body_c4_03_seed-5_sample-2_model.cif	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s2/ova_body_c4_03/seed-5_sample-2/ova_body_c4_03_seed-5_sample-2_summary_confidences.json
OVA-C4-IPTM80-19G	ova_body_c4_38	5	seed-5_sample-3	0.82	0.78	2.575	1	0.0	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s2/ova_body_c4_03/seed-5_sample-3/ova_body_c4_03_seed-5_sample-3_model.cif	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s2/ova_body_c4_03/seed-5_sample-3/ova_body_c4_03_seed-5_sample-3_summary_confidences.json
OVA-C4-IPTM80-19G	ova_body_c4_38	5	seed-5_sample-4	0.83	0.79	2.495	1	0.0	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s2/ova_body_c4_03/seed-5_sample-4/ova_body_c4_03_seed-5_sample-4_model.cif	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s2/ova_body_c4_03/seed-5_sample-4/ova_body_c4_03_seed-5_sample-4_summary_confidences.json
OVA-C4-IPTM80-19H	ova_body_c4_51	1	seed-1_sample-0	0.82	0.8	2.685	1	0.0	experiments/e117_c4_iptm80_af2traj_af3/out_s2/ova_body_c4_51/seed-1_sample-0/ova_body_c4_51_seed-1_sample-0_model.cif	experiments/e117_c4_iptm80_af2traj_af3/out_s2/ova_body_c4_51/seed-1_sample-0/ova_body_c4_51_seed-1_sample-0_summary_confidences.json
OVA-C4-IPTM80-19H	ova_body_c4_51	1	seed-1_sample-1	0.82	0.8	2.775	1	0.0	experiments/e117_c4_iptm80_af2traj_af3/out_s2/ova_body_c4_51/seed-1_sample-1/ova_body_c4_51_seed-1_sample-1_model.cif	experiments/e117_c4_iptm80_af2traj_af3/out_s2/ova_body_c4_51/seed-1_sample-1/ova_body_c4_51_seed-1_sample-1_summary_confidences.json
OVA-C4-IPTM80-19H	ova_body_c4_51	1	seed-1_sample-2	0.81	0.79	2.92	1	0.0	experiments/e117_c4_iptm80_af2traj_af3/out_s2/ova_body_c4_51/seed-1_sample-2/ova_body_c4_51_seed-1_sample-2_model.cif	experiments/e117_c4_iptm80_af2traj_af3/out_s2/ova_body_c4_51/seed-1_sample-2/ova_body_c4_51_seed-1_sample-2_summary_confidences.json
OVA-C4-IPTM80-19H	ova_body_c4_51	1	seed-1_sample-3	0.81	0.79	2.8049999999999997	1	0.0	experiments/e117_c4_iptm80_af2traj_af3/out_s2/ova_body_c4_51/seed-1_sample-3/ova_body_c4_51_seed-1_sample-3_model.cif	experiments/e117_c4_iptm80_af2traj_af3/out_s2/ova_body_c4_51/seed-1_sample-3/ova_body_c4_51_seed-1_sample-3_summary_confidences.json
OVA-C4-IPTM80-19H	ova_body_c4_51	1	seed-1_sample-4	0.83	0.8	2.505	1	0.0	experiments/e117_c4_iptm80_af2traj_af3/out_s2/ova_body_c4_51/seed-1_sample-4/ova_body_c4_51_seed-1_sample-4_model.cif	experiments/e117_c4_iptm80_af2traj_af3/out_s2/ova_body_c4_51/seed-1_sample-4/ova_body_c4_51_seed-1_sample-4_summary_confidences.json
OVA-C4-IPTM80-19H	ova_body_c4_51	2	seed-2_sample-0	0.83	0.8	2.5	1	0.0	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s3/ova_body_c4_04/seed-2_sample-0/ova_body_c4_04_seed-2_sample-0_model.cif	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s3/ova_body_c4_04/seed-2_sample-0/ova_body_c4_04_seed-2_sample-0_summary_confidences.json
OVA-C4-IPTM80-19H	ova_body_c4_51	2	seed-2_sample-1	0.83	0.8	2.4450000000000003	1	0.0	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s3/ova_body_c4_04/seed-2_sample-1/ova_body_c4_04_seed-2_sample-1_model.cif	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s3/ova_body_c4_04/seed-2_sample-1/ova_body_c4_04_seed-2_sample-1_summary_confidences.json
OVA-C4-IPTM80-19H	ova_body_c4_51	2	seed-2_sample-2	0.84	0.81	2.365	1	0.0	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s3/ova_body_c4_04/seed-2_sample-2/ova_body_c4_04_seed-2_sample-2_model.cif	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s3/ova_body_c4_04/seed-2_sample-2/ova_body_c4_04_seed-2_sample-2_summary_confidences.json
OVA-C4-IPTM80-19H	ova_body_c4_51	2	seed-2_sample-3	0.84	0.82	2.2350000000000003	1	0.0	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s3/ova_body_c4_04/seed-2_sample-3/ova_body_c4_04_seed-2_sample-3_model.cif	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s3/ova_body_c4_04/seed-2_sample-3/ova_body_c4_04_seed-2_sample-3_summary_confidences.json
OVA-C4-IPTM80-19H	ova_body_c4_51	2	seed-2_sample-4	0.83	0.8	2.4850000000000003	1	0.0	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s3/ova_body_c4_04/seed-2_sample-4/ova_body_c4_04_seed-2_sample-4_model.cif	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s3/ova_body_c4_04/seed-2_sample-4/ova_body_c4_04_seed-2_sample-4_summary_confidences.json
OVA-C4-IPTM80-19H	ova_body_c4_51	3	seed-3_sample-0	0.83	0.8	2.49	1	0.0	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s3/ova_body_c4_04/seed-3_sample-0/ova_body_c4_04_seed-3_sample-0_model.cif	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s3/ova_body_c4_04/seed-3_sample-0/ova_body_c4_04_seed-3_sample-0_summary_confidences.json
OVA-C4-IPTM80-19H	ova_body_c4_51	3	seed-3_sample-1	0.82	0.8	2.585	1	0.0	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s3/ova_body_c4_04/seed-3_sample-1/ova_body_c4_04_seed-3_sample-1_model.cif	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s3/ova_body_c4_04/seed-3_sample-1/ova_body_c4_04_seed-3_sample-1_summary_confidences.json
OVA-C4-IPTM80-19H	ova_body_c4_51	3	seed-3_sample-2	0.82	0.79	2.62	1	0.0	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s3/ova_body_c4_04/seed-3_sample-2/ova_body_c4_04_seed-3_sample-2_model.cif	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s3/ova_body_c4_04/seed-3_sample-2/ova_body_c4_04_seed-3_sample-2_summary_confidences.json
OVA-C4-IPTM80-19H	ova_body_c4_51	3	seed-3_sample-3	0.82	0.8	2.75	1	0.0	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s3/ova_body_c4_04/seed-3_sample-3/ova_body_c4_04_seed-3_sample-3_model.cif	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s3/ova_body_c4_04/seed-3_sample-3/ova_body_c4_04_seed-3_sample-3_summary_confidences.json
OVA-C4-IPTM80-19H	ova_body_c4_51	3	seed-3_sample-4	0.82	0.8	2.59	1	0.0	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s3/ova_body_c4_04/seed-3_sample-4/ova_body_c4_04_seed-3_sample-4_model.cif	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s3/ova_body_c4_04/seed-3_sample-4/ova_body_c4_04_seed-3_sample-4_summary_confidences.json
OVA-C4-IPTM80-19H	ova_body_c4_51	4	seed-4_sample-0	0.82	0.8	2.755	1	0.0	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s3/ova_body_c4_04/seed-4_sample-0/ova_body_c4_04_seed-4_sample-0_model.cif	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s3/ova_body_c4_04/seed-4_sample-0/ova_body_c4_04_seed-4_sample-0_summary_confidences.json
OVA-C4-IPTM80-19H	ova_body_c4_51	4	seed-4_sample-1	0.83	0.8	2.725	1	0.0	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s3/ova_body_c4_04/seed-4_sample-1/ova_body_c4_04_seed-4_sample-1_model.cif	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s3/ova_body_c4_04/seed-4_sample-1/ova_body_c4_04_seed-4_sample-1_summary_confidences.json
OVA-C4-IPTM80-19H	ova_body_c4_51	4	seed-4_sample-2	0.8	0.79	3.015	1	0.0	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s3/ova_body_c4_04/seed-4_sample-2/ova_body_c4_04_seed-4_sample-2_model.cif	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s3/ova_body_c4_04/seed-4_sample-2/ova_body_c4_04_seed-4_sample-2_summary_confidences.json
